@relation r200

@attribute ST01 numeric
@attribute ST02 numeric
@attribute ST03 numeric
@attribute ST04 numeric
@attribute ST05 numeric
@attribute ST06 numeric
@attribute ST07 numeric
@attribute ST08 numeric
@attribute ST09 numeric
@attribute ST10 numeric
@attribute ST11 numeric
@attribute CT01 numeric
@attribute CT02 numeric
@attribute CT03 numeric
@attribute CT04 numeric
@attribute CT05 numeric
@attribute CT06 numeric
@attribute CT07 numeric
@attribute CT08 numeric
@attribute CT09 numeric
@attribute CT10 numeric
@attribute CT11 numeric
@attribute CT12 numeric
@attribute CT13 numeric
@attribute CT14 numeric
@attribute CT15 numeric
@attribute CT16 numeric
@attribute CT17 numeric
@attribute CT18 numeric
@attribute CT19 numeric
@attribute CT20 numeric
@attribute CT21 numeric
@attribute CT22 numeric
@attribute CT23 numeric
@attribute AT01 numeric
@attribute AT02 numeric
@attribute AT03 numeric
@attribute AT04 numeric
@attribute AT05 numeric
@attribute AT06 numeric
@attribute AT07 numeric
@attribute AT08 numeric
@attribute AT09 numeric
@attribute AT10 numeric
@attribute AT11 numeric
@attribute AT12 numeric
@attribute AT13 numeric
@attribute AT14 numeric
@attribute AT15 numeric
@attribute AT16 numeric
@attribute CB01 numeric
@attribute CB02 numeric
@attribute CB03 numeric
@attribute CB04 numeric
@attribute CB05 numeric
@attribute CB06 numeric
@attribute CB07 numeric
@attribute CB08 numeric
@attribute CB09 numeric
@attribute CB10 numeric
@attribute CB11 numeric
@attribute CB12 numeric
@attribute CB13 numeric
@attribute CB14 numeric
@attribute CB15 numeric
@attribute CB16 numeric
@attribute CB17 numeric
@attribute CB18 numeric
@attribute CB19 numeric
@attribute CB20 numeric
@attribute CB21 numeric
@attribute CB22 numeric
@attribute CB23 numeric
@attribute AB01 numeric
@attribute AB02 numeric
@attribute AB03 numeric
@attribute AB04 numeric
@attribute AB05 numeric
@attribute AB06 numeric
@attribute AB07 numeric
@attribute AB08 numeric
@attribute AB09 numeric
@attribute AB10 numeric
@attribute AB11 numeric
@attribute AB12 numeric
@attribute AB13 numeric
@attribute AB14 numeric
@attribute AB15 numeric
@attribute AB16 numeric
@attribute flag {InTrace,OutTrace}

@data
21,7,3,3,0,17,4,25,6,319,468,0,2,8,2,0,85,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,9,3,0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,InTrace
20,2,1,1,1,11,14,11,14,319,468,73,1,37,7,0,401,14,2,5,1,1,0,0,1,0,0,0,0,2,9,2,0,3,0.143,0.357,0.071,0.071,0,0,0.071,0,0,0,0,0.143,0.643,0.143,0,0.143,73,1,37,7,0,401,14,2,5,1,1,0,0,1,0,0,0,0,2,9,2,0,3,0.143,0.357,0.071,0.071,0,0,0.071,0,0,0,0,0.143,0.643,0.143,0,0.143,InTrace
20,13,1,6,0,11,13,11,3,319,468,79,28,141,19,0,714,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,79,28,141,19,0,714,3,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.667,0.333,0,0,0,0,0,0,0,0,0,0,0.667,0.333,0,0.333,InTrace
14,4,1,3,0,8,17,8,8,319,468,3,3,8,2,1,181,7,1,2,1,1,0,1,0,0,0,0,0,2,1,0,0,1,0.143,0.286,0.143,0.143,0,0.143,0,0,0,0,0,0.286,0.143,0,0,0,3,3,8,2,1,181,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,InTrace
14,2,1,1,1,15,6,15,6,319,468,75,7,80,22,0,1077,5,2,2,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0.4,0.4,0,0.2,0,0.2,0,0,0,0,0,0.2,0.2,0.2,0,0.2,75,7,80,22,0,1077,5,2,2,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0.4,0.4,0,0.2,0,0.2,0,0,0,0,0,0.2,0.2,0.2,0,0.2,InTrace
20,2,1,1,1,16,4,16,4,319,468,3,1,8,3,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,1,8,3,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,InTrace
16,3,1,2,0,8,10,8,6,319,468,42,15,54,9,0,437,8,4,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.75,0.125,0,0,0,42,15,54,9,0,437,8,1,1,1,0,0,0,0,0,0,0,0,3,4,2,0,1,0.125,0.125,0.125,0,0,0,0,0,0,0,0,0.375,0.5,0.25,0,0.25,InTrace
20,3,1,1,1,18,3,18,3,319,468,7,5,21,10,0,310,4,2,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0.25,7,5,21,10,0,310,4,2,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0.25,InTrace
14,2,1,1,1,16,16,16,16,319,468,3,1,8,3,0,76,10,2,3,1,1,0,1,0,0,0,0,0,0,6,1,0,1,0.2,0.3,0.1,0.1,0,0.1,0,0,0,0,0,0,0.6,0.1,0,0.1,3,1,8,3,0,76,10,2,3,1,1,0,1,0,0,0,0,0,0,6,1,0,1,0.2,0.3,0.1,0.1,0,0.1,0,0,0,0,0,0,0.6,0.1,0,0.1,InTrace
20,3,1,1,1,26,5,26,5,319,468,0,1,4,2,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,4,2,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,InTrace
14,2,1,1,1,20,20,20,20,319,468,10,8,9,5,1,160,7,1,1,1,1,0,1,0,0,0,0,0,0,2,0,0,1,0.143,0.143,0.143,0.143,0,0.143,0,0,0,0,0,0,0.286,0,0,0,10,8,9,5,1,160,7,1,1,1,1,0,1,0,0,0,0,0,0,2,0,0,1,0.143,0.143,0.143,0.143,0,0.143,0,0,0,0,0,0,0.286,0,0,0,InTrace
21,3,1,1,0,13,9,13,9,319,468,15,6,26,11,0,169,5,1,2,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0.2,0.4,0,0.2,0,0.2,0,0,0,0,0,0.2,0.2,0.2,0,0.2,15,6,26,11,0,169,5,1,2,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0.2,0.4,0,0.2,0,0.2,0,0,0,0,0,0.2,0.2,0.2,0,0.2,InTrace
20,7,1,1,0,20,3,20,3,319,468,27,20,57,17,0,432,9,2,0,2,0,0,0,0,0,0,0,0,0,2,1,0,2,0.222,0,0.222,0,0,0,0,0,0,0,0,0,0.222,0.111,0,0.111,27,20,57,17,0,432,9,2,0,2,0,0,0,0,0,0,0,0,0,2,1,0,2,0.222,0,0.222,0,0,0,0,0,0,0,0,0,0.222,0.111,0,0.111,InTrace
14,2,1,1,1,17,13,17,13,319,468,70,31,78,17,0,535,22,1,4,3,4,0,2,2,0,0,0,0,2,3,3,0,4,0.045,0.182,0.136,0.182,0,0.091,0.091,0,0,0,0,0.091,0.136,0.136,0,0.136,70,31,78,17,0,535,22,1,4,3,4,0,2,2,0,0,0,0,2,3,3,0,4,0.045,0.182,0.136,0.182,0,0.091,0.091,0,0,0,0,0.091,0.136,0.136,0,0.136,InTrace
20,2,1,1,1,13,10,13,10,319,468,3,1,9,4,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3,1,9,4,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,InTrace
14,3,2,2,1,19,4,15,12,319,468,12,4,3,8,0,66,42,0,10,5,2,2,0,0,0,0,0,0,9,4,2,9,21,0,0.238,0.119,0.048,0.048,0,0,0,0,0,0,0.214,0.095,0.048,0.214,0.048,75,7,80,22,0,1077,6,1,2,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0.167,0.333,0,0.167,0,0,0.167,0,0,0,0,0,0.5,0.167,0,0.167,InTrace
14,2,1,1,1,12,8,12,8,319,468,2,1,3,2,0,64,6,1,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0.167,0.167,0.167,0.167,0,0.167,0,0,0,0,0,0,0.167,0.333,0,0.333,2,1,3,2,0,64,6,1,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0.167,0.167,0.167,0.167,0,0.167,0,0,0,0,0,0,0.167,0.333,0,0.333,InTrace
14,2,1,1,1,15,17,15,17,319,468,4,1,10,8,0,145,8,1,2,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0.125,0.25,0.125,0.125,0,0.125,0,0,0,0,0,0,0.125,0.125,0,0.125,4,1,10,8,0,145,8,1,2,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0.125,0.25,0.125,0.125,0,0.125,0,0,0,0,0,0,0.125,0.125,0,0.125,InTrace
21,5,2,3,0,10,5,9,24,319,468,1,3,6,2,1,84,3,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0,0.333,0,0.333,0,0,0,0,0,0,0.333,0,0,0,31,4,32,17,0,396,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,InTrace
14,9,2,7,0,19,10,9,24,319,468,21,8,7,3,1,167,7,4,1,0,1,0,0,1,0,0,0,0,0,3,1,1,6,0.571,0.143,0,0.143,0,0,0.143,0,0,0,0,0,0.429,0.143,0.143,0.143,31,4,32,17,0,396,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,InTrace
20,11,1,9,0,20,13,20,4,319,468,113,44,140,16,0,594,84,3,1,12,2,0,0,2,0,0,0,0,2,7,11,1,13,0.036,0.012,0.143,0.024,0,0,0.024,0,0,0,0,0.024,0.083,0.131,0.012,0.131,113,44,140,16,0,594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,InTrace
20,2,1,1,1,15,8,15,8,319,468,1,0,5,2,0,86,5,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,1,0,5,2,0,86,5,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,InTrace
14,7,2,5,0,19,11,9,24,319,468,21,8,7,3,1,167,36,5,4,3,2,1,0,1,0,0,0,0,0,26,0,5,24,0.139,0.111,0.083,0.056,0.028,0,0.028,0,0,0,0,0,0.722,0,0.139,0,31,4,32,17,0,396,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,InTrace
14,2,1,1,1,14,14,14,14,319,468,3,1,4,3,0,72,10,2,3,1,1,0,1,0,0,0,0,0,0,6,1,0,1,0.2,0.3,0.1,0.1,0,0.1,0,0,0,0,0,0,0.6,0.1,0,0.1,3,1,4,3,0,72,10,2,3,1,1,0,1,0,0,0,0,0,0,6,1,0,1,0.2,0.3,0.1,0.1,0,0.1,0,0,0,0,0,0,0.6,0.1,0,0.1,InTrace
14,4,1,3,0,11,16,11,6,319,468,79,28,141,19,0,714,55,1,2,9,1,0,1,0,0,0,0,0,2,36,0,0,10,0.018,0.036,0.164,0.018,0,0.018,0,0,0,0,0,0.036,0.655,0,0,0,79,28,141,19,0,714,14,0,0,3,0,0,0,0,0,0,0,0,3,4,0,1,3,0,0,0.214,0,0,0,0,0,0,0,0,0.214,0.286,0,0.071,0,InTrace
20,2,1,1,1,20,3,20,3,319,468,113,44,140,16,0,594,59,2,4,11,0,0,0,0,0,0,0,0,0,24,5,1,8,0.034,0.068,0.186,0,0,0,0,0,0,0,0,0,0.407,0.085,0.017,0.085,113,44,140,16,0,594,59,2,4,11,0,0,0,0,0,0,0,0,0,24,5,1,8,0.034,0.068,0.186,0,0,0,0,0,0,0,0,0,0.407,0.085,0.017,0.085,InTrace
20,9,1,2,0,11,3,11,3,319,468,79,28,141,19,0,714,3,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.667,0.333,0,0,0,0,0,0,0,0,0,0,0.667,0.333,0,0.333,79,28,141,19,0,714,3,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.667,0.333,0,0,0,0,0,0,0,0,0,0,0.667,0.333,0,0.333,InTrace
16,3,1,2,1,18,12,18,7,319,468,51,16,82,12,0,343,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,51,16,82,12,0,343,8,1,2,1,1,1,0,0,0,0,0,0,1,2,2,2,1,0.125,0.25,0.125,0.125,0.125,0,0,0,0,0,0,0.125,0.25,0.25,0.25,0.25,InTrace
20,2,1,1,1,20,7,20,7,319,468,113,44,140,16,0,594,9,1,2,2,0,0,0,0,0,0,0,0,0,3,2,0,3,0.111,0.222,0.222,0,0,0,0,0,0,0,0,0,0.333,0.222,0,0.222,113,44,140,16,0,594,9,1,2,2,0,0,0,0,0,0,0,0,0,3,2,0,3,0.111,0.222,0.222,0,0,0,0,0,0,0,0,0,0.333,0.222,0,0.222,InTrace
20,3,2,2,1,14,9,20,8,319,468,0,2,3,3,0,53,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,4,3,0,60,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,InTrace
20,3,1,1,1,20,10,20,10,319,468,5,1,9,4,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,5,1,9,4,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,InTrace
20,3,1,2,1,14,3,14,6,319,468,18,14,64,21,0,272,19,3,3,3,0,0,0,0,0,0,0,0,0,11,2,1,7,0.158,0.158,0.158,0,0,0,0,0,0,0,0,0,0.579,0.105,0.053,0.105,18,14,64,21,0,272,17,2,3,2,1,0,1,0,0,0,0,0,1,10,0,2,7,0.118,0.176,0.118,0.059,0,0.059,0,0,0,0,0,0.059,0.588,0,0.118,0,InTrace
20,2,1,1,1,11,3,11,3,319,468,73,1,37,7,0,401,13,4,4,1,1,0,0,1,0,0,0,0,1,11,2,0,3,0.308,0.308,0.077,0.077,0,0,0.077,0,0,0,0,0.077,0.846,0.154,0,0.154,73,1,37,7,0,401,13,4,4,1,1,0,0,1,0,0,0,0,1,11,2,0,3,0.308,0.308,0.077,0.077,0,0,0.077,0,0,0,0,0.077,0.846,0.154,0,0.154,InTrace
14,7,2,5,0,19,14,9,24,319,468,21,8,7,3,1,167,68,4,14,7,5,3,0,2,0,0,0,0,10,8,3,8,82,0.059,0.206,0.103,0.074,0.044,0,0.029,0,0,0,0,0.147,0.118,0.044,0.118,0.044,31,4,32,17,0,396,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,InTrace
20,2,1,1,1,17,4,17,4,319,468,8,9,21,11,0,154,4,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,8,9,21,11,0,154,4,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,InTrace
13,4,1,1,1,14,7,14,7,319,468,18,14,64,21,0,272,4,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0.25,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0.25,18,14,64,21,0,272,4,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0.25,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0.25,InTrace
20,2,1,1,1,18,9,18,9,319,468,0,2,3,3,0,52,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,3,3,0,52,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,InTrace
21,8,2,2,0,14,6,20,6,319,468,46,11,30,12,0,233,16,1,2,4,1,0,1,0,0,0,0,0,0,5,5,0,5,0.063,0.125,0.25,0.063,0,0.063,0,0,0,0,0,0,0.313,0.313,0,0.313,0,1,7,3,0,41,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,InTrace
20,2,1,1,1,18,9,18,9,319,468,0,2,3,3,1,51,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,2,3,3,1,51,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,InTrace
20,2,1,1,1,15,7,15,7,319,468,10,6,34,18,0,107,13,1,2,3,0,0,0,0,0,0,0,0,0,8,4,0,1,0.077,0.154,0.231,0,0,0,0,0,0,0,0,0,0.615,0.308,0,0.308,10,6,34,18,0,107,13,1,2,3,0,0,0,0,0,0,0,0,0,8,4,0,1,0.077,0.154,0.231,0,0,0,0,0,0,0,0,0,0.615,0.308,0,0.308,InTrace
21,4,1,1,0,19,11,19,11,319,468,20,3,24,10,0,250,6,1,1,1,1,0,1,0,0,0,0,0,0,1,2,0,1,0.167,0.167,0.167,0.167,0,0.167,0,0,0,0,0,0,0.167,0.333,0,0.333,20,3,24,10,0,250,6,1,1,1,1,0,1,0,0,0,0,0,0,1,2,0,1,0.167,0.167,0.167,0.167,0,0.167,0,0,0,0,0,0,0.167,0.333,0,0.333,InTrace
20,2,1,1,1,11,3,11,3,319,468,73,1,37,7,0,401,10,4,2,1,1,0,0,1,0,0,0,0,1,7,2,0,3,0.4,0.2,0.1,0.1,0,0,0.1,0,0,0,0,0.1,0.7,0.2,0,0.2,73,1,37,7,0,401,10,4,2,1,1,0,0,1,0,0,0,0,1,7,2,0,3,0.4,0.2,0.1,0.1,0,0,0.1,0,0,0,0,0.1,0.7,0.2,0,0.2,InTrace
14,9,2,7,0,19,11,9,24,319,468,21,8,7,3,1,167,36,5,4,3,2,1,0,1,0,0,0,0,0,26,0,5,24,0.139,0.111,0.083,0.056,0.028,0,0.028,0,0,0,0,0,0.722,0,0.139,0,31,4,32,17,0,396,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,InTrace
14,2,1,1,1,13,8,13,8,319,468,2,1,3,2,0,62,6,1,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0.167,0.167,0.167,0.167,0,0.167,0,0,0,0,0,0,0.167,0.333,0,0.333,2,1,3,2,0,62,6,1,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0.167,0.167,0.167,0.167,0,0.167,0,0,0,0,0,0,0.167,0.333,0,0.333,InTrace
16,4,1,2,1,19,7,19,12,319,468,20,3,24,10,0,250,6,0,3,0,1,1,0,0,0,0,0,0,1,4,1,1,0,0,0.5,0,0.167,0.167,0,0,0,0,0,0,0.167,0.667,0.167,0.167,0.167,20,3,24,10,0,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,OutTrace
14,4,1,2,0,19,19,19,19,319,468,0,4,7,2,1,99,17,3,0,4,0,0,0,0,0,0,0,0,4,1,0,0,4,0.176,0,0.235,0,0,0,0,0,0,0,0,0.235,0.059,0,0,0,0,4,7,2,1,99,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,OutTrace
16,3,2,2,1,16,6,25,6,319,468,28,9,40,11,0,151,16,1,2,4,1,0,1,0,0,0,0,0,0,7,5,0,5,0.063,0.125,0.25,0.063,0,0.063,0,0,0,0,0,0,0.438,0.313,0,0.313,0,1,9,3,0,40,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,OutTrace
16,2,1,1,1,19,4,19,4,319,468,1,2,12,4,1,151,8,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.125,0,0.125,1,2,12,4,1,151,8,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.125,0,0.125,OutTrace
10,2,1,1,1,13,7,13,7,319,468,17,2,57,11,0,635,5,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0.4,17,2,57,11,0,635,5,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0.4,OutTrace
16,4,2,3,0,9,9,12,9,319,468,0,4,6,3,1,92,7,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0.429,0,0.286,0,0,0,0,0,0,0,0,0,0,0.143,0,0.143,6,0,16,12,0,269,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,3,1,2,0,8,10,8,3,319,468,42,15,54,9,0,437,8,4,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.75,0.125,0,0,0,42,15,54,9,0,437,5,2,2,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0,0.2,OutTrace
10,3,2,2,1,13,9,15,11,319,468,17,2,57,11,0,635,7,2,0,2,0,0,0,0,0,0,0,0,0,6,3,0,2,0.286,0,0.286,0,0,0,0,0,0,0,0,0,0.857,0.429,0,0.429,75,7,80,22,0,1077,4,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,OutTrace
16,4,3,3,1,12,8,16,18,319,468,6,0,10,4,0,100,9,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,5,0.111,0.111,0.222,0.111,0.111,0,0,0,0,0,0,0,0,0,0.111,0,6,0,23,17,0,335,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
16,3,2,2,1,14,8,27,8,319,468,46,11,30,12,0,233,18,0,4,2,1,0,0,1,0,0,0,0,0,14,2,0,1,0,0.222,0.111,0.056,0,0,0.056,0,0,0,0,0,0.778,0.111,0,0.111,0,2,16,3,0,74,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,OutTrace
11,2,1,1,1,12,12,12,12,319,468,0,2,6,10,0,134,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,2,6,10,0,134,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,OutTrace
16,2,1,1,1,20,7,20,7,319,468,113,44,140,16,0,594,9,1,2,2,0,0,0,0,0,0,0,0,0,3,2,0,3,0.111,0.222,0.222,0,0,0,0,0,0,0,0,0,0.333,0.222,0,0.222,113,44,140,16,0,594,9,1,2,2,0,0,0,0,0,0,0,0,0,3,2,0,3,0.111,0.222,0.222,0,0,0,0,0,0,0,0,0,0.333,0.222,0,0.222,OutTrace
16,2,1,1,1,8,6,8,6,319,468,43,24,55,16,0,260,16,1,2,3,1,0,1,0,0,0,0,0,0,8,2,0,3,0.063,0.125,0.188,0.063,0,0.063,0,0,0,0,0,0,0.5,0.125,0,0.125,43,24,55,16,0,260,16,1,2,3,1,0,1,0,0,0,0,0,0,8,2,0,3,0.063,0.125,0.188,0.063,0,0.063,0,0,0,0,0,0,0.5,0.125,0,0.125,OutTrace
16,5,3,4,0,13,6,14,6,319,468,19,8,68,47,0,930,11,2,1,2,1,0,0,1,0,0,0,0,0,3,1,0,2,0.182,0.091,0.182,0.091,0,0,0.091,0,0,0,0,0,0.273,0.091,0,0.091,0,1,32,7,0,337,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
11,2,1,1,1,8,6,8,6,319,468,64,2,72,30,0,1127,35,2,8,6,4,2,2,0,0,0,0,0,0,8,2,3,14,0.057,0.229,0.171,0.114,0.057,0.057,0,0,0,0,0,0,0.229,0.057,0.086,0.057,64,2,72,30,0,1127,35,2,8,6,4,2,2,0,0,0,0,0,0,8,2,3,14,0.057,0.229,0.171,0.114,0.057,0.057,0,0,0,0,0,0,0.229,0.057,0.086,0.057,OutTrace
16,3,1,2,1,14,14,14,14,319,468,12,4,23,12,0,179,5,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.4,0,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,12,4,23,12,0,179,7,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0.143,0.143,0.143,0,0,0,0,0,0,0,0,0,0.286,0.143,0,0.143,OutTrace
16,2,1,1,1,27,11,27,11,319,468,0,2,16,3,0,74,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,16,3,0,74,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,OutTrace
11,8,4,7,0,15,15,14,6,319,468,1,4,5,2,0,62,16,3,0,3,0,0,0,0,0,0,0,0,4,2,0,0,3,0.188,0,0.188,0,0,0,0,0,0,0,0,0.25,0.125,0,0,0,0,1,32,7,0,337,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,OutTrace
14,7,2,5,0,19,14,9,24,319,468,21,8,7,3,1,167,68,4,14,7,5,3,0,2,0,0,0,0,10,8,3,8,82,0.059,0.206,0.103,0.074,0.044,0,0.029,0,0,0,0,0.147,0.118,0.044,0.118,0.044,31,4,32,17,0,396,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,OutTrace
